customer_id,birth_date,gender,city,country,profession,segment_hint,annual_income,age,gender_F,gender_M,gender_nan,segment_nan,cluster
21844200,1998-06-19,F,,,,,0,27.55920602327173,True,False,False,True,1
16351398,1958-10-21,M,,,,,0,67.21971252566735,False,True,False,True,0
"49958127,Manetti,Erika,F,1989-07-02,Savona,SV,IT,MNTRKE89L42I480F,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
38177790,2006-05-26,F,,,,,0,19.6249144421629,True,False,False,True,1
14471526,1991-05-23,M,,,,,0,34.63381245722108,False,True,False,True,4
50512062,1955-01-02,F,,,,,0,71.0198494182067,True,False,False,True,3
64461871,1972-05-05,F,,,,,0,53.68104038329911,True,False,False,True,5
80165578,1982-01-24,F,,,,,0,43.95893223819302,True,False,False,True,5
70608596,2006-03-21,M,,,,,0,19.805612594113622,False,True,False,True,4
"85772838,Scaramuzzo,Tobia,M,2004-01-16,Viareggio,LU,IT,SCRTBO04A16L833N,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IMP,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"75023377,Carminati,Arthur,M,1977-05-11,Torino,TO,IT,CRMRHR77E11L219H,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IMP,SPDV,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
"44446834,Diodati,Giorgia Maria,F,2006-09-06,Adrano,CT,IT,DDTGGM06P46A056D,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
93723811,1945-08-13,M,,,,,0,80.40793976728268,False,True,False,True,0
"11829309,De Gavardo,Matthias,M,2004-05-15,Frosinone,FR,IT,DGVMTH04E15D810E,OO00,""Amministrazione pubblica e difesa, assicurazione sociale obbligatoria"",IMP,CLNB,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
63729323,1953-04-27,M,,,,,0,72.70362765229295,False,True,False,True,0
"02877720,Caputo,Iris,F,1979-02-24,Roncade,TV,IT,CPTRSI79B64H523L,AA00,""Agricoltura, silvicoltura e pesca"",IND,VEDV,AF",,,,,,,0,54.299794661190965,False,False,True,True,2
78926442,1956-11-15,M,,,,,0,69.14989733059548,False,True,False,True,0
"13208952,Amato,Francesco Saverio,M,1998-10-17,Breda di Piave,TV,IT,MTAFNC98R17B128M,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
45767009,2005-07-03,M,,,,,0,20.520191649555098,False,True,False,True,4
92172916,1957-05-02,F,,,,,0,68.68993839835728,True,False,False,True,3
13410724,1989-08-03,F,,,,,0,36.435318275154,True,False,False,True,1
86289329,1945-09-27,M,,,,,0,80.28473648186174,False,True,False,True,0
27745988,1954-06-27,M,,,,,0,71.53730321697468,False,True,False,True,0
09394248,1989-10-04,F,,,,,0,36.26557152635181,True,False,False,True,1
28548601,1947-02-05,F,,,,,0,78.92676249144422,True,False,False,True,3
17052029,1962-06-15,M,,,,,0,63.57015742642026,False,True,False,True,0
"74580344,Ricciardiello,Celine,F,2002-05-06,Genova,GE,IT,RCCCLN02E46D969M,AA00,""Agricoltura, silvicoltura e pesca"",OPE,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
59417854,1984-08-07,M,,,,,0,41.42368240930869,False,True,False,True,4
58588180,1953-11-30,M,,,,,0,72.10951403148529,False,True,False,True,0
"50705720,Bocci,Attilio,M,2006-12-15,Mansuè,TV,IT,BCCTTL06T15E893V,OO00,""Amministrazione pubblica e difesa, assicurazione sociale obbligatoria"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
87552491,1976-03-04,F,,,,,0,49.8507871321013,True,False,False,True,5
"20521939,Cascone,Arya,F,1975-03-17,Lucca,LU,IT,CSCRYA75C57E715X,CC31,""Fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature"",OPE,VEDV,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"34985010,Villa,Annamaria,F,1983-06-19,Teramo,TE,IT,VLLNMR83H59L103A,CC10,""Industrie alimentari, delle bevande e del tabacco"",ALT,CLNB,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
37644145,1990-05-16,F,,,,,0,35.65229295003422,True,False,False,True,1
71292309,1988-05-01,M,,,,,0,37.69199178644764,False,True,False,True,4
84801686,1975-11-15,F,,,,,0,50.15195071868583,True,False,False,True,5
96377920,1953-02-05,M,,,,,0,72.92539356605064,False,True,False,True,0
69776647,1985-03-20,M,,,,,0,40.80766598220397,False,True,False,True,4
"21537681,Ionescu,Raluca,F,1968-11-09,Romania,EE,EE,NSCRLC68S49Z129S,MM00,""Attività professionali, scientifiche e tecniche"",IMP,SPDV,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
61564546,1985-12-11,M,,,,,0,40.07939767282683,False,True,False,True,4
04368413,1948-05-21,F,,,,,0,77.63723477070499,True,False,False,True,3
"56881558,Ottolenghi,Nora,F,1973-05-30,Arese,MI,IT,TTLNRO73E70A389P,MM00,""Attività professionali, scientifiche e tecniche"",IND,CONF,AF",,,,,,,0,54.299794661190965,False,False,True,True,2
60254777,1955-10-21,F,,,,,0,70.22039698836413,True,False,False,True,3
96820596,1973-03-10,M,,,,,0,52.83504449007529,False,True,False,True,0
42609080,1946-03-27,F,,,,,0,79.78918548939083,True,False,False,True,3
33090067,1962-01-20,M,,,,,0,63.969883641341546,False,True,False,True,0
57745490,1955-09-06,F,,,,,0,70.34360027378509,True,False,False,True,3
46931910,1988-04-25,M,,,,,0,37.70841889117043,False,True,False,True,4
95635731,1955-05-28,F,,,,,0,70.62012320328542,True,False,False,True,3
95300322,1971-08-14,M,,,,,0,54.40657084188912,False,True,False,True,0
01766408,1985-01-25,F,,,,,0,40.955509924709105,True,False,False,True,1
44260339,2006-08-05,F,,,,,0,19.430527036276523,True,False,False,True,1
38986689,1955-04-05,F,,,,,0,70.76522929500342,True,False,False,True,3
18407463,1947-06-11,M,,,,,0,78.58179329226557,False,True,False,True,0
12037247,1967-04-27,F,,,,,0,58.704996577686515,True,False,False,True,5
17385962,1956-05-12,F,,,,,0,69.66187542778918,True,False,False,True,3
99620847,1948-09-14,F,,,,,0,77.31964407939768,True,False,False,True,3
06512645,1991-06-30,F,,,,,0,34.52977412731006,True,False,False,True,1
16056108,1948-12-01,M,,,,,0,77.10609171800137,False,True,False,True,0
42905091,1991-04-15,M,,,,,0,34.7378507871321,False,True,False,True,4
96737704,1974-10-14,M,,,,,0,51.238877481177276,False,True,False,True,0
94347911,1996-04-12,F,,,,,0,29.744010951403148,True,False,False,True,1
96225921,1973-04-08,F,,,,,0,52.75564681724846,True,False,False,True,5
35440009,1951-06-01,F,,,,,0,74.60917180013689,True,False,False,True,3
14129251,1987-11-12,F,,,,,0,38.16016427104723,True,False,False,True,1
74910208,1943-11-25,F,,,,,0,82.1245722108145,True,False,False,True,3
34287463,1970-04-19,M,,,,,0,55.72621492128679,False,True,False,True,0
60227584,1963-11-16,F,,,,,0,62.1492128678987,True,False,False,True,5
97235815,2003-09-04,M,,,,,0,22.349075975359344,False,True,False,True,4
61263329,1961-05-14,F,,,,,0,64.65708418891171,True,False,False,True,3
47473930,1969-12-13,F,,,,,0,56.07392197125257,True,False,False,True,5
33276922,1962-05-18,F,,,,,0,63.64681724845996,True,False,False,True,3
06160145,1968-11-10,M,,,,,0,57.163586584531146,False,True,False,True,0
83735391,1942-01-24,F,,,,,0,83.95893223819301,True,False,False,True,3
82022477,1981-09-08,M,,,,,0,44.336755646817245,False,True,False,True,4
08916308,1975-06-17,M,,,,,0,50.56536618754278,False,True,False,True,4
07338624,1953-11-19,F,,,,,0,72.13963039014374,True,False,False,True,3
"63324564,Zanardi,Josephine,F,1971-12-30,Mascalucia,CT,IT,ZNRJPH71T70F005S,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",OPE,GESF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
70339657,1949-01-21,M,,,,,0,76.96646132785763,False,True,False,True,0
11809277,1963-06-09,F,,,,,0,62.587268993839835,True,False,False,True,5
84531039,1964-06-26,F,,,,,0,61.53867214236824,True,False,False,True,5
38804291,1992-09-07,F,,,,,0,33.3388090349076,True,False,False,True,1
01710260,1999-03-15,M,,,,,0,26.822724161533195,False,True,False,True,4
"18559978,Ghernati,Ismail,M,1974-02-01,Marocco,EE,EE,GHRSML74B01Z330E,CC24,""Attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature"",IND,GESF,AF",,,,,,,0,54.299794661190965,False,False,True,True,2
36254955,1962-01-31,M,,,,,0,63.93976728268309,False,True,False,True,0
56197157,1955-01-26,F,,,,,0,70.95414099931554,True,False,False,True,3
35225216,1953-10-06,M,,,,,0,72.26009582477755,False,True,False,True,0
33670125,1999-03-23,M,,,,,0,26.80082135523614,False,True,False,True,4
22147103,1973-01-27,F,,,,,0,52.95003422313484,True,False,False,True,5
62855604,1972-01-15,M,,,,,0,53.98494182067078,False,True,False,True,0
37385310,1951-11-09,F,,,,,0,74.16837782340862,True,False,False,True,3
18226602,1969-09-04,M,,,,,0,56.34770704996578,False,True,False,True,0
63935027,1959-07-04,M,,,,,0,66.51882272416154,False,True,False,True,0
86231083,1977-06-01,M,,,,,0,48.60780287474333,False,True,False,True,4
83324355,1945-08-27,M,,,,,0,80.36960985626284,False,True,False,True,0
14102716,1975-08-31,M,,,,,0,50.36002737850787,False,True,False,True,4
90133430,1990-10-19,F,,,,,0,35.22518822724162,True,False,False,True,1
62399243,1971-11-03,M,,,,,0,54.18480492813142,False,True,False,True,0
"42798366,Como,Annachiara,F,1987-02-09,Castelverde,CR,IT,CMONCH87B49B129Y,CC13,""Industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
39229850,1960-04-24,F,,,,,0,65.71115674195757,True,False,False,True,3
64799815,1993-10-11,M,,,,,0,32.24640657084189,False,True,False,True,4
"64784725,Luna,Mirko,M,1980-11-21,Acquaviva Picena,AP,IT,LNUMRK80S21A047O,EE00,""Fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento"",ALT,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
31067172,1994-07-14,F,,,,,0,31.49075975359343,True,False,False,True,1
01328836,1967-10-12,M,,,,,0,58.24503764544832,False,True,False,True,0
58492700,1997-07-11,M,,,,,0,28.49828884325804,False,True,False,True,4
"87169665,Caputo,Tommaso Maria,M,1983-09-15,Scandiano,RE,IT,CPTTMS83P15I496N,OO00,""Amministrazione pubblica e difesa, assicurazione sociale obbligatoria"",IND,GESF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
88990267,1964-03-11,M,,,,,0,61.831622176591374,False,True,False,True,0
32945070,1975-02-25,F,,,,,0,50.87200547570158,True,False,False,True,5
67638683,1977-07-10,F,,,,,0,48.50102669404517,True,False,False,True,5
74553577,1987-02-22,M,,,,,0,38.88021902806297,False,True,False,True,4
"08308876,Falcidi,Milena,F,1966-06-24,Mottola,TA,IT,FLCMLN66H64F784U,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
61273593,1974-09-13,F,,,,,0,51.32375085557837,True,False,False,True,5
83611455,1967-09-05,M,,,,,0,58.34633812457221,False,True,False,True,0
"05050984,Donzelli,Mario,M,1980-06-16,Brescia,BS,IT,DNZMRA80H16B157I,AA00,""Agricoltura, silvicoltura e pesca"",IND,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
03361300,2008-04-27,F,,,,,0,17.702943189596166,True,False,False,True,1
70287607,1980-03-14,F,,,,,0,45.82340862422998,True,False,False,True,5
"50810623,Capannori,Elodie,F,1995-06-22,Codevigo,PD,IT,CPNLDE95H62C812N,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",OPE,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"68309170,Fineschi,Adelaide,F,1975-11-01,Rivalta di Torino,TO,IT,FNSDLD75S41H335M,CC10,""Industrie alimentari, delle bevande e del tabacco"",IND,CONI,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
53162446,1958-09-03,F,,,,,0,67.35112936344969,True,False,False,True,3
50348877,1955-01-10,M,,,,,0,70.99794661190965,False,True,False,True,0
15950523,1979-12-01,F,,,,,0,46.10814510609172,True,False,False,True,5
26745915,1977-06-06,F,,,,,0,48.59411362080767,True,False,False,True,5
"80286147,Cortesi,Maddalena,F,1966-08-18,Paulilatino,OR,IT,CRTMDL66M58G384D,AA00,""Agricoltura, silvicoltura e pesca"",OPE,SPDV,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
35708956,1956-06-17,M,,,,,0,69.56331279945243,False,True,False,True,0
"39255229,Piccardo,Beatrice,F,1962-01-18,San Giovanni la Punta,CT,IT,PCCBRC62A58H922U,CC31,""Fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
55627962,1945-04-30,M,,,,,0,80.69541409993155,False,True,False,True,0
27750477,1957-04-14,M,,,,,0,68.73921971252567,False,True,False,True,0
63860461,1990-01-17,M,,,,,0,35.97809719370294,False,True,False,True,4
85986669,1958-01-01,F,,,,,0,68.02190280629706,True,False,False,True,3
14331465,1952-07-21,F,,,,,0,73.47022587268994,True,False,False,True,3
83062439,1941-07-26,M,,,,,0,84.45722108145107,False,True,False,True,0
18370442,1969-06-20,F,,,,,0,56.55578370978782,True,False,False,True,5
44008707,1959-04-05,M,,,,,0,66.76522929500342,False,True,False,True,0
"68191779,Okeke,Funke,F,1977-05-10,Nigeria,EE,EE,KKOFNK77E50Z335P,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IMP,SPDV,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
"53304043,Pascucci,Claudio,M,1985-02-15,Barletta,BT,IT,PSCCLD85B15A669L,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IMP,CONI,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
17671032,1983-02-21,M,,,,,0,42.8829568788501,False,True,False,True,4
74925095,1975-02-02,M,,,,,0,50.93497604380561,False,True,False,True,0
75143283,1957-07-23,F,,,,,0,68.46543463381246,True,False,False,True,3
"59342789,D'Anna,Omar,M,1962-06-26,Genova,GE,IT,DNNMRO62H26D969U,MM00,""Attività professionali, scientifiche e tecniche"",IMP,CONF,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
95815626,1969-03-23,M,,,,,0,56.799452429842574,False,True,False,True,0
06228467,1954-12-23,F,,,,,0,71.04722792607802,True,False,False,True,3
43472294,1969-02-28,M,,,,,0,56.86242299794661,False,True,False,True,0
52971205,1954-04-24,F,,,,,0,71.71252566735113,True,False,False,True,3
92567131,2004-11-16,M,,,,,0,21.14715947980835,False,True,False,True,4
78008082,1952-03-27,M,,,,,0,73.78781656399727,False,True,False,True,0
81237243,1956-05-27,M,,,,,0,69.6208076659822,False,True,False,True,0
49146809,1965-08-21,F,,,,,0,60.38603696098563,True,False,False,True,5
"03238033,Biancheri,Claudio,M,1974-05-30,Roseto degli Abruzzi,TE,IT,BNCCLD74E30F585W,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",OPE,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
00369605,1966-10-24,M,,,,,0,59.21149897330596,False,True,False,True,0
43012534,1964-08-15,M,,,,,0,61.40177960301163,False,True,False,True,0
98382636,1970-01-08,M,,,,,0,56.002737850787135,False,True,False,True,0
00737160,1958-10-25,M,,,,,0,67.20876112251882,False,True,False,True,0
29168278,1991-06-06,M,,,,,0,34.59548254620123,False,True,False,True,4
"57999754,Castaldi,Chloe',F,1988-05-01,Bolzano,BZ,IT,CSTCHL88E41A952I,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IMP,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
57885298,2005-02-08,M,,,,,0,20.917180013689254,False,True,False,True,4
93725360,1973-09-04,M,,,,,0,52.34770704996578,False,True,False,True,0
76751903,1973-01-18,M,,,,,0,52.97467488021903,False,True,False,True,0
73972054,1961-04-01,M,,,,,0,64.77481177275838,False,True,False,True,0
"97896525,Bossi,Israa,F,1988-03-05,Abbiategrasso,MI,IT,BSSSRI88C45A010M,CC31,""Fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
58020821,1969-07-22,F,,,,,0,56.46817248459959,True,False,False,True,5
01869674,1948-09-26,M,,,,,0,77.28678986995209,False,True,False,True,0
81606065,1966-06-06,F,,,,,0,59.59479808350445,True,False,False,True,5
88620763,1973-11-25,F,,,,,0,52.12320328542094,True,False,False,True,5
"55866138,Lisi,Elisa Maria,F,1994-03-01,Livorno Ferraris,VC,IT,LSILMR94C41E626B,MM00,""Attività professionali, scientifiche e tecniche"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
92526345,2006-09-04,M,,,,,0,19.34839151266256,False,True,False,True,4
52088997,2002-04-12,M,,,,,0,23.745379876796715,False,True,False,True,4
42882800,1980-05-28,F,,,,,0,45.61806981519507,True,False,False,True,5
01555586,1960-08-22,F,,,,,0,65.38261464750171,True,False,False,True,3
87074529,2003-02-06,M,,,,,0,22.924024640657084,False,True,False,True,4
42020641,1998-02-19,M,,,,,0,27.887748117727583,False,True,False,True,4
49949788,1988-07-19,F,,,,,0,37.4757015742642,True,False,False,True,1
41981395,1974-08-04,F,,,,,0,51.43326488706366,True,False,False,True,5
33424082,1969-06-30,M,,,,,0,56.5284052019165,False,True,False,True,0
87300624,1983-04-13,F,,,,,0,42.743326488706366,True,False,False,True,5
43629636,1948-10-19,M,,,,,0,77.22381930184805,False,True,False,True,0
22817918,1990-03-12,M,,,,,0,35.83025325119781,False,True,False,True,4
61774862,1992-10-17,M,,,,,0,33.229295003422315,False,True,False,True,4
46008824,1984-05-20,F,,,,,0,41.63997262149213,True,False,False,True,5
"06583369,Florio,Eden,M,2005-04-06,Vigliano Biellese,BI,IT,FLRDNE05D06L880W,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IND,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
35637902,1982-10-20,F,,,,,0,43.22245037645448,True,False,False,True,5
94634638,1956-08-18,M,,,,,0,69.39356605065024,False,True,False,True,0
18184245,1970-04-22,M,,,,,0,55.71800136892539,False,True,False,True,0
"01761875,Buono,Malak,F,1983-04-08,Ancona,AN,IT,BNUMLK83D48A271P,MM00,""Attività professionali, scientifiche e tecniche"",IND,CLNB,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"89754354,Mattino,Iyad,M,1962-05-02,Sanfrè,CN,IT,MTTYDI62E02H851W,EE00,""Fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento"",OPE,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"89729719,Celentano,Nicoletta,F,2006-05-29,Campobasso,CB,IT,CLNNLT06E69B519V,RR00,""Attività artistiche, di intrattenimento e divertimento"",OPE,GESF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
88222927,1980-03-27,F,,,,,0,45.78781656399726,True,False,False,True,5
21604700,1970-09-06,F,,,,,0,55.3429158110883,True,False,False,True,5
20984006,2003-02-03,M,,,,,0,22.93223819301848,False,True,False,True,4
"96118212,Fusco,Dua,F,1994-04-13,Perugia,PG,IT,FSCDUA94D53G478K,MM00,""Attività professionali, scientifiche e tecniche"",IND,CONF,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
10473241,1988-03-13,M,,,,,0,37.82614647501711,False,True,False,True,4
00072627,1947-12-11,F,,,,,0,78.08076659822039,True,False,False,True,3
50067847,1950-10-10,F,,,,,0,75.24982888432581,True,False,False,True,3
"84436886,Piras,Hamza,M,1992-07-30,Villaricca,NA,IT,PRSHMZ92L30G309R,CC31,""Fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature"",IND,CLNB,AF",,,,,,,0,54.299794661190965,False,False,True,True,2
75420305,1988-08-05,M,,,,,0,37.42915811088296,False,True,False,True,4
69015337,1964-07-17,F,,,,,0,61.48117727583847,True,False,False,True,5
02803896,2006-08-16,M,,,,,0,19.40041067761807,False,True,False,True,4
"02457971,Bonaventura,Sveva,F,1961-11-28,Milano,MI,IT,BNVSVV61S68F205S,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IND,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"71859202,Mandolfi,Fatima,F,1985-12-21,Castiglione Chiavarese,GE,IT,MNDFTM85T61C302X,EE00,""Fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"20960029,Reggi,Aminata,F,1967-04-11,Ravenna,RA,IT,RGGMNT67D51H199V,MM00,""Attività professionali, scientifiche e tecniche"",OPE,SPDV,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
52848506,1956-06-14,M,,,,,0,69.57152635181383,False,True,False,True,0
"79542013,Andaloro,Flaminia,F,2005-12-20,Sermide e Felonica,MN,IT,NDLFMN05T60I632R,CC24,""Attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature"",IND,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
86293203,1988-01-26,M,,,,,0,37.95482546201232,False,True,False,True,4
38617125,1976-06-09,F,,,,,0,49.58521560574949,True,False,False,True,5
"29405470,Stilo,Michelle,F,1981-04-28,Carpi,MO,IT,STLMHL81D68B819N,CC24,""Attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature"",OPE,VEDV,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"02011747,Bernardeschi,Bilal,M,1966-04-10,Roma,RM,IT,BRNBLL66D10H501Z,MM00,""Attività professionali, scientifiche e tecniche"",IND,CLNB,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
64931460,1948-02-12,F,,,,,0,77.90828199863107,True,False,False,True,3
35077791,1974-07-06,F,,,,,0,51.51266255989049,True,False,False,True,5
67775804,2000-01-27,F,,,,,0,25.95208761122519,True,False,False,True,1
"16210572,Gretter,Anwar,M,2005-08-16,Messina,ME,IT,GRTNWR05M16F158L,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IMP,CLNB,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"91521586,Bartolomei,Veronica,F,1968-03-26,Narni,TR,IT,BRTVNC68C66F844E,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IND,CONI,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
13466315,1978-08-11,M,,,,,0,47.41409993155373,False,True,False,True,4
42883333,2003-08-25,M,,,,,0,22.376454483230663,False,True,False,True,4
12079031,1953-04-16,M,,,,,0,72.7337440109514,False,True,False,True,0
83878256,1942-09-29,F,,,,,0,83.27994524298425,True,False,False,True,3
36424482,1987-02-08,F,,,,,0,38.91854893908282,True,False,False,True,1
77218320,1958-02-27,M,,,,,0,67.86584531143053,False,True,False,True,0
35206363,1998-06-26,F,,,,,0,27.540041067761805,True,False,False,True,1
92959984,1950-08-20,M,,,,,0,75.38945927446954,False,True,False,True,0
06890839,1978-02-14,M,,,,,0,47.90143737166324,False,True,False,True,4
20040218,1965-05-09,M,,,,,0,60.67077344284736,False,True,False,True,0
35501541,1959-09-07,M,,,,,0,66.34086242299794,False,True,False,True,0
39604496,1956-11-01,F,,,,,0,69.18822724161534,True,False,False,True,3
"94043993,Viscione,Rocco,M,1964-01-29,Bra,CN,IT,VSCRCC64A29B111Y,RR00,""Attività artistiche, di intrattenimento e divertimento"",OPE,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
38275098,1964-07-10,M,,,,,0,61.50034223134839,False,True,False,True,0
29699923,1982-04-02,F,,,,,0,43.77275838466804,True,False,False,True,5
"30703552,D'Aquino,Arturo,M,1966-03-30,Como,CO,IT,DQNRTR66C30C933Y,OO00,""Amministrazione pubblica e difesa, assicurazione sociale obbligatoria"",ALT,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"65595572,Esposito,Carlo,M,1967-04-12,Malgrate,LC,IT,SPSCRL67D12E858M,OO00,""Amministrazione pubblica e difesa, assicurazione sociale obbligatoria"",IMP,CONI,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
26324617,1949-10-03,F,,,,,0,76.26830937713895,True,False,False,True,3
47514475,1961-03-01,F,,,,,0,64.85968514715948,True,False,False,True,3
67060512,1979-07-30,M,,,,,0,46.4476386036961,False,True,False,True,4
"15813317,Piccirilli,Carol,F,1990-11-11,Ceto,BS,IT,PCCCRL90S51C585B,CC10,""Industrie alimentari, delle bevande e del tabacco"",IMP,CLNB,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
"90964170,D'Oro,Alan,M,1960-08-01,Marsala,TP,IT,DROLNA60M01E974K,RR00,""Attività artistiche, di intrattenimento e divertimento"",QUA,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
"74844435,Calcagno,Hidaya,F,1968-08-30,Velletri,RM,IT,CLCHDY68M70L719C,MM00,""Attività professionali, scientifiche e tecniche"",IMP,SPDV,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
49583816,1959-06-23,F,,,,,0,66.54893908281998,True,False,False,True,3
77307081,1959-12-04,F,,,,,0,66.09993155373031,True,False,False,True,3
98656832,1994-04-21,M,,,,,0,31.720739219712527,False,True,False,True,4
96001647,1999-10-27,F,,,,,0,26.203969883641342,True,False,False,True,1
79796727,1976-07-01,M,,,,,0,49.52498288843258,False,True,False,True,4
"07092853,Rocchi,Anastasia,F,1985-11-12,Roma,RM,IT,RCCNTS85S52H501W,GG00,""Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli"",IMP,CONF,SB",,,,,,,0,54.299794661190965,False,False,True,True,2
98883414,1954-09-12,M,,,,,0,71.32648870636551,False,True,False,True,0
"55696468,Paradisi,Lodovica,F,1978-08-15,Napoli,NA,IT,PRDLVC78M55F839D,CC31,""Fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature"",IMP,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
90975759,1957-02-15,M,,,,,0,68.89801505817933,False,True,False,True,0
00195479,1981-06-08,F,,,,,0,44.5886379192334,True,False,False,True,5
"13061565,Ridolfi,Toni,M,1972-08-02,Pozzallo,RG,IT,RDLTNO72M02G953T,CC24,""Attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature"",OPE,SPDV,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
41345256,1953-11-29,F,,,,,0,72.11225188227242,True,False,False,True,3
"81258927,Zaccaria,Gea,F,1970-02-25,Palagonia,CT,IT,ZCCGEA70B65G253A,MM00,""Attività professionali, scientifiche e tecniche"",IMP,CONF,MM",,,,,,,0,54.299794661190965,False,False,True,True,2
